 snap  color marker origin halo_id     tsi  sparsity m12    fsubms ksi    d_off  kuiper_V mean_beta
  148.0 red   circle merger 5.0127528E7 3.0  1.7642   0.5621 0.8212 0.4834 0.0318 -0.0118  0.9151   
  158.0 red   circle merger 5.0127528E7 4.0  1.517    0.5577 0.8188 0.5544 0.1345 0.1525   0.9511   
  168.0 red   circle merger 5.0127528E7 5.0  1.5379   0.5595 0.8375 0.6367 0.0986 0.0888   0.9209   
  168.0 red   circle merger 5.0142686E7 0.0  1.9313   0.4523 0.814  0.3791 0.0911 -0.0741  0.9399   
  147.0 red   circle merger 5.0187692E7 0.0  2.5281   0.824  0.8635 0.7523 0.2177 0.0032   0.8431   
  157.0 red   circle merger 5.0187692E7 1.0  1.8286   0.8275 0.919  0.6517 0.1099 0.0613   0.8615   
  167.0 red   circle merger 5.0187692E7 2.0  1.556    0.7842 0.9059 0.6316 0.2191 0.0105   0.8305   
  142.0 red   circle merger 5.0248395E7 0.0  1.4296   0.8271 0.8915 0.8955 0.1433 0.0475   0.7674   
  152.0 red   circle merger 5.0248395E7 1.0  1.4454   0.8358 0.9182 0.7862 0.1275 -0.0635  0.8072   
  162.0 red   circle merger 5.0248395E7 2.0  2.5316   0.5116 0.9097 0.719  0.1931 -0.1439  0.8305   
  129.0 red   circle merger 5.0248617E7 0.0  1.5796   0.678  0.8    1.0062 0.282  0.2196   0.9119   
  139.0 red   circle merger 5.0248617E7 1.0  1.571    0.7184 0.8917 0.7588 0.1095 -0.1435  0.9147   
  149.0 red   circle merger 5.0248617E7 2.0  2.9128   0.7065 0.9002 0.5304 0.1241 -0.0894  0.8227   
  159.0 red   circle merger 5.0248617E7 3.0  2.2339   0.8268 0.9095 0.673  0.1441 0.1439   0.9164   
  169.0 red   circle merger 5.0248617E7 4.0  1.6745   0.7789 0.9067 0.6184 0.1551 0.0351   0.835    
  156.0 red   circle merger 5.0278907E7 0.0  1.8857   0.8458 0.8654 0.6042 0.1987 -0.1008  0.9      
  166.0 red   circle merger 5.0278907E7 1.0  1.5401   0.8456 0.8987 0.8311 0.0332 -0.1038  0.8877   
  124.0 red   circle merger 5.0294767E7 0.0  1.4906   0.3371 0.5311 0.5836 0.3191 -0.0536  0.7406   
  134.0 red   circle merger 5.0294767E7 1.0  1.2444   0.2954 0.6145 1.1633 0.14   0.0865   0.9376   
  144.0 red   circle merger 5.0294767E7 2.0  1.7339   0.6688 0.8166 0.8705 0.1206 -0.0691  0.9829   
  154.0 red   circle merger 5.0294767E7 3.0  1.6285   0.5403 0.8141 0.8341 0.2311 0.075    0.9677   
  164.0 red   circle merger 5.0294767E7 4.0  1.3934   0.4811 0.7948 0.5514 0.0254 -0.0299  0.9525   
  151.0 red   circle merger 5.0310274E7 3.0  1.4337   0.5643 0.8468 0.6933 0.1128 0.1557   1.0817   
  161.0 red   circle merger 5.0310274E7 4.0  1.3102   0.5502 0.8742 0.64   0.0396 0.0123   0.8554   
  167.0 red   circle merger 5.0341124E7 0.0  1.7431   0.4292 0.7678 0.6526 0.0651 -0.0299  0.8535   
  118.0 red   circle merger 5.0356248E7 0.0  1.6526   0.5438 0.4126 0.0    0.3485 0.0669   0.7383   
  128.0 red   circle merger 5.0356248E7 1.0  1.6847   0.9174 0.8202 0.7235 0.2419 -0.1875  0.9921   
  138.0 red   circle merger 5.0356248E7 2.0  1.086    0.6712 0.8322 1.004  0.2164 -0.2094  0.912    
  148.0 red   circle merger 5.0356248E7 3.0  1.4098   0.584  0.7106 0.4137 0.0911 -0.1147  0.7933   
  158.0 red   circle merger 5.0356248E7 4.0  1.4427   0.3242 0.6092 0.2532 0.0607 0.1164   0.7964   
  168.0 red   circle merger 5.0356248E7 5.0  1.1697   0.5764 0.6489 0.577  0.0647 -0.0475  0.8301   
